"CMPLNT_NUM","ADDR_PCT_CD","BORO_NM","CMPLNT_FR_DT","CMPLNT_FR_TM","CMPLNT_TO_DT","CMPLNT_TO_TM","CRM_ATPT_CPTD_CD","HADEVELOPT","HOUSING_PSA","JURISDICTION_CODE","JURIS_DESC","KY_CD","LAW_CAT_CD","LOC_OF_OCCUR_DESC","OFNS_DESC","PARKS_NM","PATROL_BORO","PD_CD","PD_DESC","PREM_TYP_DESC","RPT_DT","STATION_NAME","SUSP_AGE_GROUP","SUSP_RACE","SUSP_SEX","TRANSIT_DISTRICT","VIC_AGE_GROUP","VIC_RACE","VIC_SEX","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","Lat_Lon","New Georeferenced Column"
"300011855","114","QUEENS","01/19/2025","20:23:00","01/19/2025","20:30:00","COMPLETED","(null)","1251","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","01/25/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1002652","215969","40.759451","-73.933575","(40.759451, -73.933575)","POINT (-73.933575 40.759451)"
"313811734","81","BROOKLYN","08/26/2025","02:10:00","08/26/2025","02:18:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","08/27/2025","(null)","(null)","(null)","(null)",,"25-44","WHITE","M","1002659","190958","40.690802","-73.933616","(40.690802, -73.933616)","POINT (-73.933616 40.690802)"
"300390712","71","BROOKLYN","01/31/2025","07:43:00","01/31/2025","08:08:00","ATTEMPTED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","02/01/2025","(null)","UNKNOWN","BLACK","M",,"25-44","BLACK","F","1003938","181924","40.666004","-73.929031","(40.666004, -73.929031)","POINT (-73.929031 40.666004)"
"300176634","44","BRONX","01/26/2025","03:00:00","01/26/2025","03:30:00","COMPLETED","(null)","35142","2","N.Y. HOUSING POLICE","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","01/27/2025","(null)","(null)","(null)","(null)",,"25-44","UNKNOWN","F","1004050","244191","40.836911","-73.928445","(40.836911, -73.928445)","POINT (-73.928445 40.836911)"
"304176444","61","BROOKLYN","03/15/2025","06:44:00","03/15/2025","07:17:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","DAYCARE FACILITY","04/04/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1003490","152510","40.58527","-73.930731","(40.58527, -73.930731)","POINT (-73.930731 40.58527)"
"298840009","44","BRONX","10/08/2024","04:19:00","10/08/2024","05:06:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","01/02/2025","(null)","(null)","(null)","(null)",,"65+","BLACK HISPANIC","F","1004057","245519","40.840556","-73.928417","(40.840556, -73.928417)","POINT (-73.928417 40.840556)"
"310833457","42","BRONX","07/15/2025","10:38:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","HOMELESS SHELTER","08/07/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1008785","239155","40.823075","-73.911352","(40.823075, -73.911352)","POINT (-73.911352 40.823075)"
"298736157","81","BROOKLYN","01/01/2025","01:24:00","01/01/2025","02:30:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/01/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","F","1005474","189472","40.686718","-73.923471","(40.686718, -73.923471)","POINT (-73.923471 40.686718)"
"308852781","67","BROOKLYN","06/27/2025","17:32:00","06/27/2025","17:35:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","06/29/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","UNKNOWN","M","1004928","181449","40.664697","-73.925466","(40.664697, -73.925466)","POINT (-73.925466 40.664697)"
"312215460","34","MANHATTAN","07/16/2025","05:41:00","07/16/2025","06:36:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO MAN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","07/18/2025","(null)","(null)","(null)","(null)",,"25-44","BLACK HISPANIC","M","1004418","251117","40.855921","-73.927094","(40.855921, -73.927094)","POINT (-73.927094 40.855921)"
"307952583","83","BROOKLYN","06/12/2025","01:20:00","06/12/2025","01:25:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","PARKING LOT/GARAGE (PRIVATE)","06/12/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","UNKNOWN","E","1005170","193911","40.698902","-73.924555","(40.698902, -73.924555)","POINT (-73.924555 40.698902)"
"304032300","34","MANHATTAN","03/20/2025","07:48:00","03/20/2025","08:28:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO MAN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","04/02/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","D","1004637","253426","40.862257","-73.926297","(40.862257, -73.926297)","POINT (-73.926297 40.862257)"
"302049038","67","BROOKLYN","03/04/2025","06:30:00","03/04/2025","09:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE - APT. HOUSE","03/04/2025","(null)","UNKNOWN","BLACK","M",,"UNKNOWN","UNKNOWN","D","1004499","180655","40.662519","-73.927012","(40.662519, -73.927012)","POINT (-73.927012 40.662519)"
"310630417","44","BRONX","07/05/2025","00:50:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","08/03/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1004315","243965","40.836289","-73.927489","(40.836289, -73.927489)","POINT (-73.927489 40.836289)"
"304592361","83","BROOKLYN","04/09/2025","09:50:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","04/11/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1005152","192362","40.69465","-73.924624","(40.69465, -73.924624)","POINT (-73.924624 40.69465)"
"309813027","34","MANHATTAN","07/16/2025","05:00:00","07/16/2025","05:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO MAN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","07/17/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1004418","251117","40.855921","-73.927094","(40.855921, -73.927094)","POINT (-73.927094 40.855921)"
"300779528","77","BROOKLYN","02/08/2025","02:05:00","02/08/2025","03:32:00","COMPLETED","(null)","365","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","02/08/2025","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","1004837","185410","40.675571","-73.92578","(40.675571, -73.92578)","POINT (-73.92578 40.675571)"
"312334058","77","BROOKLYN","09/02/2025","10:39:00","09/02/2025","10:40:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","09/04/2025","(null)","UNKNOWN","BLACK","M",,"25-44","BLACK","M","1005372","183781","40.671097","-73.923858","(40.671097, -73.923858)","POINT (-73.923858 40.671097)"
"306284282","40","BRONX","01/11/2025","03:12:00","01/11/2025","04:13:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","05/12/2025","(null)","(null)","(null)","(null)",,"25-44","BLACK","M","1004980","236125","40.81477","-73.92511","(40.81477, -73.92511)","POINT (-73.92511 40.81477)"
"309208655","63","BROOKLYN","07/05/2025","00:33:00","07/05/2025","01:29:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","07/07/2025","(null)","UNKNOWN","UNKNOWN","M",,"65+","UNKNOWN","F","1004234","165200","40.6201","-73.928015","(40.6201, -73.928015)","POINT (-73.928015 40.6201)"
"311600405","40","BRONX","08/22/2025","02:30:00","08/22/2025","02:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","PUBLIC BUILDING","08/22/2025","(null)","25-44","WHITE HISPANIC","F",,"UNKNOWN","UNKNOWN","E","1005040","234533","40.810399","-73.924897","(40.810399, -73.924897)","POINT (-73.924897 40.810399)"
"305627198","40","BRONX","04/30/2025","12:57:00","04/30/2025","14:16:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","FACTORY/WAREHOUSE","05/01/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1004689","236575","40.816005","-73.92616","(40.816005, -73.92616)","POINT (-73.92616 40.816005)"
"300206624","81","BROOKLYN","01/29/2025","01:00:00","01/29/2025","01:15:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/29/2025","(null)","UNKNOWN","BLACK","M",,"65+","BLACK","M","1005474","189472","40.686718","-73.923471","(40.686718, -73.923471)","POINT (-73.923471 40.686718)"
"309618012","104","QUEENS","07/13/2025","22:10:00","07/13/2025","22:31:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","FACTORY/WAREHOUSE","07/14/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","ASIAN / PACIFIC ISLANDER","M","1005927","202234","40.721745","-73.921798","(40.721745, -73.921798)","POINT (-73.921798 40.721745)"
"300561722","63","BROOKLYN","01/25/2025","15:30:00","01/25/2025","16:00:00","ATTEMPTED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","DEPARTMENT STORE","02/04/2025","(null)","UNKNOWN","BLACK","M",,"UNKNOWN","UNKNOWN","D","1005861","161533","40.610031","-73.922166","(40.610031, -73.922166)","POINT (-73.922166 40.610031)"
"313240468","81","BROOKLYN","09/19/2025","16:14:00","09/20/2025","17:00:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","STORE UNCLASSIFIED","09/20/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1006342","186591","40.678808","-73.920351","(40.678808, -73.920351)","POINT (-73.920351 40.678808)"
"313645598","81","BROOKLYN","07/08/2025","01:55:00","07/10/2025","02:30:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","07/10/2025","(null)","(null)","(null)","(null)",,"45-64","BLACK","M","1005781","189929","40.687971","-73.922362","(40.687971, -73.922362)","POINT (-73.922362 40.687971)"
"313174313","40","BRONX","09/08/2025","13:49:00",,"(null)","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","09/19/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1006975","233621","40.807893","-73.917911","(40.807893, -73.917911)","POINT (-73.917911 40.807893)"
"304269358","46","BRONX","04/06/2025","04:50:00","04/06/2025","04:53:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","04/06/2025","(null)","25-44","WHITE HISPANIC","F",,"UNKNOWN","UNKNOWN","F","1007521","250574","40.854421","-73.915881","(40.854421, -73.915881)","POINT (-73.915881 40.854421)"
"303437525","73","BROOKLYN","03/21/2025","19:57:00","03/21/2025","20:16:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","03/22/2025","(null)","(null)","(null)","(null)",,"25-44","BLACK","F","1007554","183953","40.671563","-73.91599","(40.671563, -73.91599)","POINT (-73.91599 40.671563)"
"304058081","73","BROOKLYN","02/06/2025","21:47:00","02/06/2025","23:20:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","04/02/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","UNKNOWN","M","1007015","182405","40.667316","-73.917939","(40.667316, -73.917939)","POINT (-73.917939 40.667316)"
"313500361","73","BROOKLYN","01/16/2025","05:03:00","01/16/2025","05:35:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","01/20/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1007379","180545","40.662211","-73.916633","(40.662211, -73.916633)","POINT (-73.916633 40.662211)"
"306143150","46","BRONX","02/04/2025","23:00:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE-HOUSE","05/09/2025","(null)","45-64","BLACK","M",,"UNKNOWN","UNKNOWN","M","1007081","247911","40.847113","-73.917478","(40.847113, -73.917478)","POINT (-73.917478 40.847113)"
"310748503","63","BROOKLYN","07/29/2025","02:55:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","08/06/2025","(null)","UNKNOWN","UNKNOWN","U",,"25-44","WHITE","M","1010619","160002","40.605814","-73.905034","(40.605814, -73.905034)","POINT (-73.905034 40.605814)"
"312786564","44","BRONX","07/17/2025","03:15:00","07/17/2025","03:36:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","07/21/2025","(null)","(null)","(null)","(null)",,"25-44","BLACK HISPANIC","M","1007441","245049","40.839259","-73.916186","(40.839259, -73.916186)","POINT (-73.916186 40.839259)"
"298852117","44","BRONX","11/13/2024","17:25:00","11/13/2024","19:14:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","01/03/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1007191","242308","40.831734","-73.9171","(40.831734, -73.9171)","POINT (-73.9171 40.831734)"
"302228178","46","BRONX","02/04/2025","23:30:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE-HOUSE","03/07/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","BLACK","F","1007081","247911","40.847113","-73.917478","(40.847113, -73.917478)","POINT (-73.917478 40.847113)"
"308069895","114","QUEENS","05/30/2025","22:00:00","05/30/2025","22:10:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","(null)","ARSON","ASTORIA PARK","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","PARK/PLAYGROUND","05/30/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","M","1006969","223920","40.78125567","-73.91796501","(40.78125567, -73.91796501)","POINT (-73.91796501 40.78125567)"
"304269359","46","BRONX","04/06/2025","04:50:00","04/06/2025","04:53:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","04/06/2025","(null)","25-44","WHITE HISPANIC","F",,"25-44","WHITE HISPANIC","F","1007521","250574","40.854421","-73.915881","(40.854421, -73.915881)","POINT (-73.915881 40.854421)"
"306340343","40","BRONX","05/10/2025","13:55:00",,"(null)","COMPLETED","(null)","811","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","05/13/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1006718","233117","40.806508","-73.918839","(40.806508, -73.918839)","POINT (-73.918839 40.806508)"
"308448182","114","QUEENS","06/03/2025","21:50:00","06/03/2025","22:05:00","COMPLETED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","OPPOSITE OF","ARSON","(null)","PATROL BORO QUEENS NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","06/04/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1006720","224149","40.781894","-73.918864","(40.781894, -73.918864)","POINT (-73.918864 40.781894)"
"303839053","34","MANHATTAN","03/29/2025","04:38:00",,"(null)","ATTEMPTED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO MAN NORTH","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","03/29/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","WHITE HISPANIC","M","1006833","254778","40.865962","-73.918353","(40.865962, -73.918353)","POINT (-73.918353 40.865962)"
"306130546","81","BROOKLYN","04/26/2025","19:30:00","04/26/2025","19:50:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","05/09/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1007937","189348","40.686371","-73.914592","(40.686371, -73.914592)","POINT (-73.914592 40.686371)"
"301835675","67","BROOKLYN","12/22/2024","12:46:00","12/22/2024","14:19:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","02/28/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","UNKNOWN","M","1008463","177286","40.653261","-73.912736","(40.653261, -73.912736)","POINT (-73.912736 40.653261)"
"308965450","44","BRONX","06/13/2025","15:37:00",,"(null)","ATTEMPTED","(null)","36667","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","07/02/2025","(null)","UNKNOWN","UNKNOWN","U",,"65+","BLACK","F","1008150","241893","40.830592","-73.913635","(40.830592, -73.913635)","POINT (-73.913635 40.830592)"
"309763859","40","BRONX","07/04/2025","02:40:00","07/04/2025","03:00:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","STREET","07/17/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1008654","238138","40.820285","-73.911829","(40.820285, -73.911829)","POINT (-73.911829 40.820285)"
"302309116","69","BROOKLYN","03/09/2025","05:04:00","03/09/2025","05:07:00","ATTEMPTED","(null)",,"0","N.Y. POLICE DEPT","114","FELONY","FRONT OF","ARSON","(null)","PATROL BORO BKLYN SOUTH","263","ARSON 2,3,4","RESIDENCE-HOUSE","03/09/2025","(null)","25-44","BLACK","M",,"25-44","BLACK","F","1008810","173918","40.644017","-73.911498","(40.644017, -73.911498)","POINT (-73.911498 40.644017)"
"301097868","44","BRONX","02/08/2025","12:17:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","02/14/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","E","1008787","243961","40.836266","-73.911328","(40.836266, -73.911328)","POINT (-73.911328 40.836266)"
"307594894","42","BRONX","05/26/2025","22:42:00",,"(null)","COMPLETED","(null)","776","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","264","ARSON, MOTOR VEHICLE 1 2 3 & 4","RESIDENCE - PUBLIC HOUSING","06/05/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","BLACK","F","1009695","243534","40.835094","-73.908048","(40.835094, -73.908048)","POINT (-73.908048 40.835094)"
"303326311","73","BROOKLYN","03/07/2025","23:00:00","03/08/2025","01:30:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","03/19/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","F","1009309","187922","40.682454","-73.909651","(40.682454, -73.909651)","POINT (-73.909651 40.682454)"
"312839424","40","BRONX","09/12/2025","19:55:00","09/12/2025","19:55:00","COMPLETED","(null)","850","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","09/13/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","E","1009349","236355","40.81539","-73.909325","(40.81539, -73.909325)","POINT (-73.909325 40.81539)"
"303539806","46","BRONX","03/24/2025","07:37:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","03/24/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","M","1009601","247515","40.846021","-73.908371","(40.846021, -73.908371)","POINT (-73.908371 40.846021)"
"303547359","73","BROOKLYN","03/19/2025","19:07:00",,"(null)","COMPLETED","(null)","339","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","03/24/2025","(null)","UNKNOWN","UNKNOWN","M",,"UNKNOWN","UNKNOWN","M","1009850","181614","40.665137","-73.907724","(40.665137, -73.907724)","POINT (-73.907724 40.665137)"
"313233201","73","BROOKLYN","09/14/2025","08:02:00","09/14/2025","08:40:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","GROCERY/BODEGA","09/14/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1009652","183399","40.670038","-73.908428","(40.670038, -73.908428)","POINT (-73.908428 40.670038)"
"309128246","42","BRONX","07/05/2025","03:03:00",,"(null)","COMPLETED","(null)",,"97","OTHER","114","FELONY","REAR OF","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","07/05/2025","(null)","UNKNOWN","UNKNOWN","U",,"65+","BLACK","M","1009389","239232","40.823286","-73.909168","(40.823286, -73.909168)","POINT (-73.909168 40.823286)"
"299846658","73","BROOKLYN","01/22/2025","03:35:00","01/22/2025","05:29:00","COMPLETED","(null)","339","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BKLYN NORTH","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","01/22/2025","(null)","UNKNOWN","BLACK","M",,"25-44","BLACK","F","1009450","182401","40.667298","-73.909163","(40.667298, -73.909163)","POINT (-73.909163 40.667298)"
"312512651","42","BRONX","07/17/2025","21:00:00","07/17/2025","21:22:00","COMPLETED","(null)","776","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","07/19/2025","(null)","UNKNOWN","UNKNOWN","U",,"UNKNOWN","UNKNOWN","E","1010069","244367","40.837377","-73.906692","(40.837377, -73.906692)","POINT (-73.906692 40.837377)"
"303483410","40","BRONX","03/08/2025","17:00:00","03/08/2025","17:15:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","(null)","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","ABANDONED BUILDING","03/23/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1010421","232185","40.80393130843","-73.90546815502","(40.80393130843278, -73.90546815501958)","POINT (-73.90546815501958 40.80393130843278)"
"301351973","42","BRONX","02/19/2025","06:17:00","02/19/2025","06:34:00","COMPLETED","(null)","73252","2","N.Y. HOUSING POLICE","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - PUBLIC HOUSING","02/19/2025","(null)","(null)","(null)","(null)",,"UNKNOWN","UNKNOWN","D","1010462","243211","40.834204","-73.905275","(40.834204, -73.905275)","POINT (-73.905275 40.834204)"
"307470327","42","BRONX","05/31/2025","14:00:00","05/31/2025","15:00:00","COMPLETED","(null)",,"97","OTHER","114","FELONY","INSIDE","ARSON","(null)","PATROL BORO BRONX","263","ARSON 2,3,4","RESIDENCE - APT. HOUSE","06/03/2025","(null)","25-44","WHITE HISPANIC","M",,"UNKNOWN","BLACK","F","1011082","241281","40.828905","-73.903044","(40.828905, -73.903044)","POINT (-73.903044 40.828905)"
